publisher,journal_title,issn,eissn,journal_url,subject_area,scope,oa_model,fee_route,institution,apc_payable,other_fees,eligibility,agreement_start,agreement_end,annual_cap,article_types,evidence_status,record_status,source_url,policy_url,checked_on,source_updated,source_file,source_row,license,languages,country,doaj_url,instructions_url,apc_information_url,other_fees_url,source_record_id,notes
Walailak University,Walailak Journal of Science and Technology,1686-3933,2228-835X,http://wjst.wu.ac.th/index.php/wjst,Technology: Technology (General) | Science: Science (General),"biological sciences, physical sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://wjst.wu.ac.th/index.php/wjst,2026-09-19,2024-08-08T09:17:54Z,no_apc_open_access.csv,14052,CC BY-NC-ND,English,Thailand,https://doaj.org/toc/674228acc3644bc7994d050b958dc186,http://wjst.wu.ac.th/index.php/wjst/about,http://wjst.wu.ac.th/index.php/wjst,,674228acc3644bc7994d050b958dc186,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Walisongo State Islamic University,Walisongo: Jurnal Penelitian Sosial Keagamaan,0852-7172,2461-064X,http://journal.walisongo.ac.id/index.php/walisongo,"Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam","law, philosophy, mysticism, history, art, theology",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://journal.walisongo.ac.id/index.php/walisongo/about/submissions#authorFees,2026-09-19,2022-03-16T08:20:03Z,no_apc_open_access.csv,14053,CC BY-SA,"Indonesian, English",Indonesia,https://doaj.org/toc/0cb061fea2044589b77bc9fe8e2ddf6b,http://journal.walisongo.ac.id/index.php/walisongo/about/submissions#authorGuidelines,https://journal.walisongo.ac.id/index.php/walisongo/about/submissions#authorFees,,0cb061fea2044589b77bc9fe8e2ddf6b,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
WAPP,The Global Psychotherapist,,2710-1460,https://www.positum.org/ppt-journal/,Philosophy. Psychology. Religion: Psychology,"psychology, mental health, mental disorders, education, psychotherapy, psychiatry",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.positum.org/ppt-journal/,2026-09-19,2022-08-15T06:26:56Z,no_apc_open_access.csv,14054,CC BY,"Ukrainian, Russian, English",Germany,https://doaj.org/toc/72e8c0c55edb4957bcda13e87b143ca2,https://www.positum.org/ppt-journal/,https://www.positum.org/ppt-journal/,,72e8c0c55edb4957bcda13e87b143ca2,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Warmadewa Press,Sociological Jurisprudence Journal,2615-8809,2615-8795,https://ejournal.warmadewa.ac.id/index.php/sjj/index,Law: Law in general. Comparative and uniform law. Jurisprudence,"business law, local law, government, law",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ejournal.warmadewa.ac.id/index.php/sjj/about/editorialPolicies#custom-1,2026-09-19,2019-06-07T10:14:58Z,no_apc_open_access.csv,14055,CC BY-SA,English,Indonesia,https://doaj.org/toc/2f09a09c13fa425f9b8db4e2c29ec6b9,https://ejournal.warmadewa.ac.id/index.php/sjj/about/submissions#authorGuidelines,https://ejournal.warmadewa.ac.id/index.php/sjj/about/editorialPolicies#custom-1,https://ejournal.warmadewa.ac.id/index.php/sjj/about/editorialPolicies#custom-2,2f09a09c13fa425f9b8db4e2c29ec6b9,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Warsaw University of Life Sciences Press,Zeszyty Naukowe Szkoły Głównej Gospodarstwa Wiejskiego w Warszawie. Problemy Rolnictwa Światowego,,2544-0659,https://prs.sggw.edu.pl,Agriculture,"economics, agrifood, rural development, international relations, agricultural policy, agriculture",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://prs.sggw.edu.pl/index/,2026-09-19,2025-02-17T10:20:49Z,no_apc_open_access.csv,14056,CC BY-NC,"Polish, English",Poland,https://doaj.org/toc/da34d26b83d74182b455325acbc4c3ca,https://prs.sggw.edu.pl/instrukcja,https://prs.sggw.edu.pl/index/,,da34d26b83d74182b455325acbc4c3ca,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Warsaw University of Technology Business School,Applied Business and Economics Journal,,2956-7432,https://abejournal.online/,Social Sciences: Commerce: Business | Social Sciences: Finance,"business, economics, leadership, finance, marketing, new technologies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://abejournal.online/index.php/abej/about,2026-09-19,2025-02-11T14:15:37Z,no_apc_open_access.csv,14057,CC BY,"English, Polish",Poland,https://doaj.org/toc/41c4d10b858b4f66ac5b65e30ae13923,https://abejournal.online/index.php/abej/about/submissions#Author_Guidelines,https://abejournal.online/index.php/abej/about,,41c4d10b858b4f66ac5b65e30ae13923,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Water Alternatives Association,Water Alternatives,,1965-0175,https://www.water-alternatives.org/index.php,Technology: Hydraulic engineering,"water, water supply, water policy, water politics, water resources",Open access,no_apc_oa,any,0,yes,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.water-alternatives.org/index.php/guide,2026-09-19,2026-06-28T10:53:28Z,no_apc_open_access.csv,14058,CC BY-NC-SA,English,France,https://doaj.org/toc/cb9e199ca3b4485397a628b8c5f2b371,https://www.water-alternatives.org/index.php/guide,https://www.water-alternatives.org/index.php/guide,https://www.water-alternatives.org/index.php/guide,cb9e199ca3b4485397a628b8c5f2b371,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Water Research Commission,Water S.A.,0378-4738,1816-7950,http://www.ajol.info/index.php/wsa,"Technology: Hydraulic engineering: River, lake, and water-supply engineering (General) | Technology: Environmental technology. Sanitary engineering: Water supply for domestic and industrial purposes","water science, technology, water resource management",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.ajol.info/index.php/wsa/about/submissions,2026-09-19,2025-12-19T09:44:28Z,no_apc_open_access.csv,14059,CC BY,English,South Africa,https://doaj.org/toc/e021d2a4d3394a5098f8a6a4382e52a3,https://www.ajol.info/index.php/wsa/about/submissions,https://www.ajol.info/index.php/wsa/about/submissions,,e021d2a4d3394a5098f8a6a4382e52a3,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Water Scarcity and Drought Adaptation Association,Advances in Civil Engineering and Environmental Science,,3060-6780,https://www.aceesjr.com/,Technology: Engineering (General). Civil engineering (General),"construction and building materials, materials science and engineering, forensic engineering, structural and earthquake engineering, surveying engineering, urban engineering",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.aceesjr.com/page_2694.html,2026-09-19,2026-03-01T07:32:44Z,no_apc_open_access.csv,14060,CC BY,English,"Iran, Islamic Republic of",https://doaj.org/toc/95ce4debd3b7488697ac1bb87b9ab569,https://www.aceesjr.com/journal/authors.note,https://www.aceesjr.com/page_2694.html,,95ce4debd3b7488697ac1bb87b9ab569,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Waxmann Verlag GmbH,Die Deutsche Schule,0012-0731,2699-5379,https://www.waxmann.com/dds,Education,"education, school, teaching, educational practice, educational science, governance",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.waxmann.com/dds/richtlinien,2026-09-19,2023-09-10T13:53:48Z,no_apc_open_access.csv,14061,CC BY-NC-ND,"German, English",Germany,https://doaj.org/toc/bd128d1d56b44dd291daf08e65d0a29c,https://www.waxmann.com/waxmann-zeitschriften/waxmann-zeitschriftendetails/?no_cache=1&tx_p2waxmann_pi2%5Bzeitschrift%5D=ZEI1002&tx_p2waxmann_pi2%5Bview%5D=hinweise_autoren&tx_p2waxmann_pi2%5Baction%5D=show&tx_p2waxmann_pi2%5Bcontroller%5D=Zeitschrift&cHash=5a15a2701d99500765c3d4bc35a11135,https://www.waxmann.com/dds/richtlinien,,bd128d1d56b44dd291daf08e65d0a29c,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
WB Educação,Direito & TI,,2447-1097,http://direitoeti.com.br/,Law | Technology: Technology (General),"law, jurisprudence, constitutional law, law and information technology, technological innovations, fundamental rights",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://direitoeti.com.br/direitoeti/about,2026-09-19,2025-10-08T13:06:08Z,no_apc_open_access.csv,14062,CC BY,"Spanish, English, Portuguese",Brazil,https://doaj.org/toc/0abd7e40affe403f844b5cfbfec5a615,https://direitoeti.com.br/direitoeti/about/submissions,https://direitoeti.com.br/direitoeti/about,,0abd7e40affe403f844b5cfbfec5a615,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
wbv Publikation,Die Hochschullehre,,2199-8825,https://die-hochschullehre.de/,Education: Theory and practice of education,"higher education didactics, higher education research, higher education development, teaching, education, higher education",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://die-hochschullehre.de/about/submissions/,2026-09-19,2022-11-28T08:47:13Z,no_apc_open_access.csv,14063,CC BY-SA,"English, German",Germany,https://doaj.org/toc/6d0e36de3836423d89bc0204b7f1dc11,https://die-hochschullehre.de/about/submissions/,https://die-hochschullehre.de/about/submissions/,,6d0e36de3836423d89bc0204b7f1dc11,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
wbv Publikation,Hessische Blätter für Volksbildung,0018-103X,,https://www.hessische-blaetter.de/,Education: Theory and practice of education | Education: Education (General),"adult education, public education, education theory, education practice, germany, continuing education",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.hessische-blaetter.de/about/submissions/,2026-09-19,2023-01-26T07:18:58Z,no_apc_open_access.csv,14064,CC BY-SA,"German, English",Germany,https://doaj.org/toc/b3176d1aaa0b42d38b1dd6fcc1e43904,https://www.hessische-blaetter.de/about/submissions/,https://www.hessische-blaetter.de/about/submissions/,,b3176d1aaa0b42d38b1dd6fcc1e43904,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
WEIK Press,Research and Education,,2559-2033,https://researchandeducation.ro/,Education: Theory and practice of education,"education, distance learning, online learning, teaching, pedagogy, learning",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://researchandeducation.ro/about#apc,2026-09-19,2023-05-08T09:26:37Z,no_apc_open_access.csv,14065,CC BY-NC-SA,English,Romania,https://doaj.org/toc/7a714610d1db4557a2e1ddddd15769bb,https://researchandeducation.ro/instructions-for-authors,https://researchandeducation.ro/about#apc,,7a714610d1db4557a2e1ddddd15769bb,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Weizenbaum Institute for the Networked Society,Weizenbaum Journal of the Digital Society,,2748-5625,https://ojs.weizenbaum-institut.de/index.php/wjds,General Works | Social Sciences | Technology: Technology (General): Industrial engineering. Management engineering: Information technology,"digitalization, society, digital transformation, social change, information society",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.weizenbaum-institut.de/index.php/wjds/publishing-with-us,2026-09-19,2023-11-11T22:14:07Z,no_apc_open_access.csv,14066,CC BY,English,Germany,https://doaj.org/toc/715f0dbd54054f4aba86b1b90e6eb26b,https://ojs.weizenbaum-institut.de/index.php/wjds/about/submissions,https://ojs.weizenbaum-institut.de/index.php/wjds/publishing-with-us,,715f0dbd54054f4aba86b1b90e6eb26b,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
WellBeing International,Animal Sentience,,2377-7478,https://www.wellbeingintlstudiesrepository.org/animsent/,Science: Zoology,"animal feeling, animal sentience, animal well-being, animal cognition, animal communication",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.wellbeingintlstudiesrepository.org/animsent/about.html,2026-09-19,2026-07-22T12:41:13Z,no_apc_open_access.csv,14067,"CC BY, CC BY-NC",English,United States,https://doaj.org/toc/b82a63097ea349d88c213a9ab98d6d24,https://www.wellbeingintlstudiesrepository.org/animsent/guidelines.html,https://www.wellbeingintlstudiesrepository.org/animsent/about.html,,b82a63097ea349d88c213a9ab98d6d24,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Wellcome,Wellcome Open Research,,2398-502X,https://wellcomeopenresearch.org/,Medicine | Science,"translational research, clinical research, clinical trials",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://wellcomeopenresearch.org/for-authors/article-processing-charges,2026-09-19,2026-07-24T23:25:26Z,no_apc_open_access.csv,14068,CC BY,English,United Kingdom,https://doaj.org/toc/7ff7db9ea22c44389e6f607cfd3bba4e,https://wellcomeopenresearch.org/for-authors/publish-your-research,https://wellcomeopenresearch.org/for-authors/article-processing-charges,,7ff7db9ea22c44389e6f607cfd3bba4e,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West Asia Organization for Cancer Prevention,Asian Pacific Journal of Environment and Cancer,,2645-5404,http://apjec.waocp.com,Technology: Environmental technology. Sanitary engineering: Environmental pollution | Medicine,"environment, cancer, occupationnal cancer, air pollution",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://waocp.com/journal/index.php/apjec/about#ArticleProcessingCharges,2026-09-19,2020-06-30T16:31:23Z,no_apc_open_access.csv,14069,CC BY,English,"Iran, Islamic Republic of",https://doaj.org/toc/7361d00400c140bcb4ccf4c2b66db1f4,http://waocp.com/journal/index.php/apjec/about/submissions#authorGuidelines,http://waocp.com/journal/index.php/apjec/about#ArticleProcessingCharges,http://waocp.com/journal/index.php/apjec/about#ArticleSubmissionCharges,7361d00400c140bcb4ccf4c2b66db1f4,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West Bengal Veterinary Alumni Association,Exploratory Animal and Medical Research,2277-470X,2319-247X,https://animalmedicalresearch.org/,Agriculture: Animal culture: Veterinary medicine,"veterinary & animal sciences, medical sciences, public health, ecology & environmental sciences, fishery sciences, biomedical research",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://animalmedicalresearch.org/,2026-09-19,2024-11-09T09:07:24Z,no_apc_open_access.csv,14070,CC BY-NC,English,India,https://doaj.org/toc/d5cb45ae051243a0be331780a52169dd,https://animalmedicalresearch.org/guide.php,https://animalmedicalresearch.org/,,d5cb45ae051243a0be331780a52169dd,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West Point Press,The Cyber Defense Review,2474-2120,2474-2139,https://cyberdefensereview.army.mil/,Military Science,"cyber defense, cyber warfare, cybersecurity, national security, security studies, military",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://cyberdefensereview.army.mil/Policies/,2026-09-19,2026-07-24T08:31:17Z,no_apc_open_access.csv,14071,"CC BY, CC BY-NC-ND, Public domain",English,United States,https://doaj.org/toc/86d6fcfff24c48198ba8eda97d834754,https://cyberdefensereview.army.mil/Publish/Instructions-for-Authors/,https://cyberdefensereview.army.mil/Policies/,,86d6fcfff24c48198ba8eda97d834754,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West Ukrainian National University,Journal of European Economy,2519-4070,2519-4089,https://jeej.wunu.edu.ua/index.php/enjee/index,Social Sciences: Finance | Social Sciences: Economic history and conditions | Social Sciences: Economic theory. Demography,"european economy, economic theory, macroeconomics, microeconomics, international economics, finance",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://jeej.wunu.edu.ua/index.php/enjee/Article_submission,2026-09-19,2024-10-14T13:51:58Z,no_apc_open_access.csv,14072,CC BY,"English, Ukrainian",Ukraine,https://doaj.org/toc/50c74f72284a43a68b03048993cd25be,https://jeej.wunu.edu.ua/index.php/enjee/about/submissions#authorGuidelines,https://jeej.wunu.edu.ua/index.php/enjee/Article_submission,,50c74f72284a43a68b03048993cd25be,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West University of Timisoara,Review of Historical Geography and Toponomastics,1842-8479,2393-4255,http://geografie.uvt.ro/?page_id=9538,Geography. Anthropology. Recreation: Geography (General) | History (General) and history of Europe: History (General),historical geography,Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,http://geografie.uvt.ro/?page_id=9538,2026-09-19,2021-07-01T07:27:22Z,no_apc_open_access.csv,14073,CC BY,English,Romania,https://doaj.org/toc/85b6ce3e7f784a9aa1eb9c42e2535ed4,http://geografie.uvt.ro/?page_id=9538,http://geografie.uvt.ro/?page_id=9538,,85b6ce3e7f784a9aa1eb9c42e2535ed4,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West University of Timisoara,Revista de Știinţe Educaţiei,1454-7678,2457-8673,https://rse.uvt.ro/,Education: Education (General) | Education: Theory and practice of education,"education, teaching, special education, educational policies, adult education",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://rse.uvt.ro/despre_noi.php?lang=en,2026-09-19,2025-09-19T10:09:33Z,no_apc_open_access.csv,14074,CC BY-NC,English,Romania,https://doaj.org/toc/37039cf878c04783802de8fea409415f,https://rse.uvt.ro/recommendation.php?lang=en,https://rse.uvt.ro/despre_noi.php?lang=en,,37039cf878c04783802de8fea409415f,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
West University of Timisoara,Romanian Journal of Applied Psychology,2392-8441,2392-845X,https://reference-global.com/journal/RJAP,Philosophy. Psychology. Religion: Psychology,"organizational psychology, industrial psychology, cross-cultural, occupational health, developmental psychology",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://reference-global.com/journal/RJAP?tab=article-processing-charges,2026-09-19,2026-07-24T16:43:37Z,no_apc_open_access.csv,14075,CC BY,"English, Romanian",Romania,https://doaj.org/toc/b61a9e0c840c4e27a67ff6ed4449e418,https://reference-global.com/journal/RJAP?tab=submission-guidelines,https://reference-global.com/journal/RJAP?tab=article-processing-charges,,b61a9e0c840c4e27a67ff6ed4449e418,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Westcliff University,Westcliff International Journal of Applied Research,,2572-7176,https://wijar.westcliff.edu,Social Sciences: Commerce: Business | Education,"education, business, humanities, language, natural sciences, social sciences",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://wijar.westcliff.edu/about-the-journal/,2026-09-19,2021-01-06T10:52:58Z,no_apc_open_access.csv,14076,CC BY-NC,English,United States,https://doaj.org/toc/e195dfc8e7c246fc8f2f39c6bc3a02a5,https://wijar.westcliff.edu/author-guidelines/,https://wijar.westcliff.edu/about-the-journal/,,e195dfc8e7c246fc8f2f39c6bc3a02a5,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Western Indian Ocean Marine Science Association,Western Indian Ocean Journal of Marine Science,0856-860X,2683-6416,https://www.ajol.info/index.php/wiojms/index,Naval Science,"marine science, oceanography, marine biology, marine ecology, fisheries, marine governance",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://www.ajol.info/index.php/wiojms/about,2026-09-19,2023-04-24T18:09:00Z,no_apc_open_access.csv,14077,CC BY,English,"Tanzania, United Republic of",https://doaj.org/toc/142677cdc52048e0a57f53817f1ca4ca,https://www.ajol.info/index.php/wiojms/about/submissions,https://www.ajol.info/index.php/wiojms/about,,142677cdc52048e0a57f53817f1ca4ca,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Western Libraries,Mathematics in Applied Sciences and Engineering,,2563-1926,https://ojs.lib.uwo.ca/index.php/mase/index,Technology: Technology (General): Industrial engineering. Management engineering: Applied mathematics. Quantitative methods,"applied mathematics, differential equations, mathematical models",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.lib.uwo.ca/index.php/mase/about,2026-09-19,2021-07-21T13:53:33Z,no_apc_open_access.csv,14078,CC BY,English,Canada,https://doaj.org/toc/124ac6487ff742b6b73d8237585dbafd,https://ojs.lib.uwo.ca/index.php/mase/information/authors,https://ojs.lib.uwo.ca/index.php/mase/about,,124ac6487ff742b6b73d8237585dbafd,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Western Libraries, The University of Western Ontario",International Journal on Homelessness,,2564-310X,https://ojs.lib.uwo.ca/index.php/ijoh/index,"Social Sciences: Societies: secret, benevolent, etc. | Social Sciences: Communities. Classes. Races | Social Sciences: Sociology (General)","homeless, homelessness, housing, housing policy, homelessness prevention",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.lib.uwo.ca/index.php/ijoh/about#openaccess,2026-09-19,2022-11-30T13:31:33Z,no_apc_open_access.csv,14079,CC BY-NC-SA,"English, French, Spanish, Portuguese, Japanese",Canada,https://doaj.org/toc/78c5afa1ac974f5388e8213212c5bbcd,https://ojs.lib.uwo.ca/index.php/ijoh/about/submissions,https://ojs.lib.uwo.ca/index.php/ijoh/about#openaccess,,78c5afa1ac974f5388e8213212c5bbcd,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Western Libraries, The University of Western Ontario",Journal of Open Hardware,,2514-1708,https://jopenhardware.org/,Technology: Electrical engineering. Electronics. Nuclear engineering: Electronics: Computer engineering. Computer hardware,"open hardware, hardware engineering, computer hardware",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.lib.uwo.ca/index.php/openhardware/about,2026-09-19,2024-06-24T15:34:26Z,no_apc_open_access.csv,14080,CC BY,English,Canada,https://doaj.org/toc/8d7b21bb0531434283c197e45d13129c,https://ojs.lib.uwo.ca/index.php/openhardware/about/submissions,https://ojs.lib.uwo.ca/index.php/openhardware/about,,8d7b21bb0531434283c197e45d13129c,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Western Libraries, The University of Western Ontario",Locke Studies,,2561-925X,https://ojs.lib.uwo.ca/index.php/locke/index,Philosophy. Psychology. Religion: Religions. Mythology. Rationalism | Language and Literature: Philology. Linguistics | History (General) and history of Europe: History (General),"philosophy, political theory, history, religious studies, history of ideas, seventeenth century",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.lib.uwo.ca/index.php/locke/about#openaccessstatement,2026-09-19,2025-12-19T06:35:40Z,no_apc_open_access.csv,14081,CC BY-NC-SA,English,Canada,https://doaj.org/toc/5db348a1934a47029e73f9c5d27fa833,https://ojs.lib.uwo.ca/index.php/locke/about/submissions,https://ojs.lib.uwo.ca/index.php/locke/about#openaccessstatement,,5db348a1934a47029e73f9c5d27fa833,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
"Western Libraries, The University of Western Ontario",Nota Bene,1920-8979,1920-8987,https://ojs.lib.uwo.ca/index.php/notabene,Music and books on Music: Music,"musicology, ethnomusicology, music theory, music education, popular music studies",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://ojs.lib.uwo.ca/index.php/notabene/about,2026-09-19,2024-08-19T14:14:26Z,no_apc_open_access.csv,14082,CC BY-ND,"English, French",Canada,https://doaj.org/toc/626a779b7f6e4ec59f3e6dd8058442f8,https://ojs.lib.uwo.ca/index.php/notabene/about/submissions,https://ojs.lib.uwo.ca/index.php/notabene/about,,626a779b7f6e4ec59f3e6dd8058442f8,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
Western Norway University of Applied Sciences,Nordvei,,2535-3047,https://nordvei.no,Education: Special aspects of education,"education, educational research, pedagogy, educational counseling, teaching",Open access,no_apc_oa,any,0,no,No affiliation condition in DOAJ fee record; check current author policy.,,,,,source_reported,listed,https://doaj.org/csv,https://boap.uib.no/index.php/nordvei/about,2026-09-19,2025-09-30T11:48:51Z,no_apc_open_access.csv,14083,CC BY,"Norwegian, English",Norway,https://doaj.org/toc/58e74c307d8244878170ac28d142d3a2,https://boap.uib.no/index.php/nordvei/about/submissions,https://boap.uib.no/index.php/nordvei/about,,58e74c307d8244878170ac28d142d3a2,"DOAJ journal metadata CC BY-SA 4.0; export dated 2026-08-19, retrieved 2026-09-19. Journal policy not individually rechecked."
